Customer ID,Last Purchase Date,Total Number of Purchases,Total Spend (Monetary Value),Account Created Date
C00303,2023-11-08 17:29:59.452452,2,262.21342300299443,2023-11-13 17:29:59.452452
C00304,2023-03-17 17:29:59.452452,3,206.23585871579905,2023-09-26 17:29:59.452452
C00305,2022-11-06 17:29:59.452452,1,391.4705208969427,2022-10-20 17:29:59.452452
C00306,2020-11-28 17:29:59.452452,1,955.5874404187102,2020-11-08 17:29:59.452452
C00307,2024-08-02 17:29:59.452452,2,243.37375112037844,2023-02-27 17:29:59.452452
C00308,2024-06-08 17:29:59.452452,6,291.1938573542765,2020-12-04 17:29:59.452452
C00309,2023-06-22 17:29:59.452452,2,327.3415296406672,2021-06-29 17:29:59.452452
C00310,2024-07-05 17:29:59.452452,6,452.94372509323466,2024-02-26 17:29:59.452452
C00311,2023-12-27 17:29:59.452452,2,380.5244567286552,2024-01-30 17:29:59.452452
C00312,2023-11-06 17:29:59.452452,2,811.0749513341266,2024-05-14 17:29:59.452452
C00313,2024-06-24 17:29:59.452452,7,830.853439659609,2023-05-18 17:29:59.452452
C00314,2020-12-29 17:29:59.452452,1,375.7609720265393,2024-07-21 17:29:59.452452
C00315,2023-01-11 17:29:59.452452,3,715.5179328105153,2023-02-17 17:29:59.452452
C00316,2022-11-12 17:29:59.452452,9,972.9245450306967,2020-12-29 17:29:59.452452
C00317,2024-08-07 17:29:59.452452,1,333.816318387897,2022-06-13 17:29:59.452452
C00318,2023-11-11 17:29:59.452452,3,354.8936488342972,2024-01-21 17:29:59.452452
C00319,2024-02-05 17:29:59.452452,2,384.62836173059276,2024-06-25 17:29:59.452452
C00320,2024-05-01 17:29:59.452452,2,785.2099791758194,2024-01-26 17:29:59.452452
C00321,2023-12-08 17:29:59.452452,3,203.0482636038766,2024-01-16 17:29:59.452452
C00322,2023-07-26 17:29:59.452452,9,495.91649651682354,2023-05-26 17:29:59.452452
C00323,2023-02-11 17:29:59.452452,1,133.64609089649252,2023-07-06 17:29:59.452452
C00324,2024-07-30 17:29:59.452452,1,350.957876754796,2024-04-13 17:29:59.452452
C00325,2022-06-08 17:29:59.452452,7,478.26836731837744,2024-04-17 17:29:59.452452
C00326,2022-10-28 17:29:59.452452,2,700.1316987788674,2024-06-01 17:29:59.452452
C00327,2024-08-20 17:29:59.452452,2,195.88959516413357,2022-05-31 17:29:59.452452
C00328,2022-11-18 17:29:59.452452,6,630.7401065318828,2023-02-21 17:29:59.452452
C00329,2024-05-09 17:29:59.452452,2,164.5197483641192,2024-06-07 17:29:59.452452
C00330,2024-08-01 17:29:59.452452,1,124.41279022793951,2023-07-26 17:29:59.452452
C00331,2024-07-23 17:29:59.452452,6,179.81641595329125,2024-03-18 17:29:59.452452
C00332,2023-07-02 17:29:59.452452,8,821.2701247037746,2023-11-10 17:29:59.452452
C00333,2024-03-17 17:29:59.452452,1,281.2594994986359,2022-04-06 17:29:59.452452
C00334,2024-02-18 17:29:59.452452,6,56.2447651736895,2021-02-14 17:29:59.452452
C00335,2024-01-20 17:29:59.452452,2,474.1102760261507,2024-02-27 17:29:59.452452
C00336,2024-03-16 17:29:59.452452,1,982.1498426618322,2024-04-16 17:29:59.452452
C00337,2023-02-07 17:29:59.452452,2,173.14709292480717,2020-01-10 17:29:59.452452
C00338,2023-02-20 17:29:59.452452,3,56.3964998842889,2022-02-01 17:29:59.452452
C00339,2024-04-27 17:29:59.452452,3,132.74287495939944,2023-06-24 17:29:59.452452
C00340,2023-12-14 17:29:59.452452,7,291.4938064551707,2021-03-10 17:29:59.452452
C00341,2024-09-02 17:29:59.452452,10,501.40521019095036,2022-11-12 17:29:59.452452
C00342,2024-03-09 17:29:59.452452,5,221.06337594008608,2024-05-04 17:29:59.452452
C00343,2024-05-29 17:29:59.452452,3,550.4196251655175,2023-12-17 17:29:59.452452
C00344,2024-03-17 17:29:59.452452,5,684.8088367148466,2021-01-12 17:29:59.452452
C00345,2023-11-14 17:29:59.452452,6,122.70538220439093,2020-12-29 17:29:59.452452
C00346,2022-10-12 17:29:59.452452,1,818.8275875995298,2023-05-22 17:29:59.452452
C00347,2023-05-30 17:29:59.452452,2,122.16505600615457,2024-06-19 17:29:59.452452
C00348,2024-08-21 17:29:59.452452,2,220.869464886169,2024-07-15 17:29:59.452452
C00349,2024-07-22 17:29:59.452452,3,266.70188236000223,2023-05-04 17:29:59.452452
C00350,2022-11-28 17:29:59.452452,2,965.4671277377473,2021-01-08 17:29:59.452452
C00351,2023-11-14 17:29:59.452452,7,829.1702660630765,2023-12-10 17:29:59.452452
C00352,2023-07-10 17:29:59.452452,3,126.16285529626742,2024-02-06 17:29:59.452452
C00353,2023-01-25 17:29:59.452452,1,806.2189404601461,2023-03-14 17:29:59.452452
C00354,2024-06-23 17:29:59.452452,10,53.030382660024934,2023-04-09 17:29:59.452452
C00355,2024-02-20 17:29:59.452452,4,590.4285078877126,2023-08-17 17:29:59.452452
C00356,2022-12-14 17:29:59.452452,6,625.2535916575298,2023-06-25 17:29:59.452452
C00357,2024-04-03 17:29:59.452452,1,303.91754219759554,2023-11-25 17:29:59.452452
C00358,2023-11-12 17:29:59.452452,5,204.10403166083046,2023-10-08 17:29:59.452452
C00359,2021-06-15 17:29:59.452452,2,919.2179914764681,2023-06-14 17:29:59.452452
C00360,2024-04-14 17:29:59.452452,2,143.161071043079,2024-09-30 17:29:59.452452
C00361,2024-03-01 17:29:59.452452,4,476.09545640139606,2020-10-27 17:29:59.452452
C00362,2022-12-27 17:29:59.452452,4,476.2284066202626,2023-06-14 17:29:59.452452
C00363,2024-05-19 17:29:59.452452,2,53.68383316617951,2024-02-21 17:29:59.452452
C00364,2024-07-12 17:29:59.452452,5,191.17180876075128,2024-06-18 17:29:59.452452
C00365,2022-09-28 17:29:59.452452,5,990.0030011091822,2024-02-27 17:29:59.452452
C00366,2024-03-10 17:29:59.452452,6,72.65734015685976,2024-06-17 17:29:59.452452
C00367,2022-06-26 17:29:59.452452,3,447.15279741791824,2024-05-03 17:29:59.452452
C00368,2022-08-08 17:29:59.452452,7,198.88845025939833,2024-04-20 17:29:59.452452
C00369,2024-07-04 17:29:59.452452,2,259.022129111157,2023-02-28 17:29:59.452452
C00370,2023-10-12 17:29:59.452452,1,884.3447180054663,2023-07-08 17:29:59.452452
C00371,2024-07-17 17:29:59.452452,3,274.9237998936895,2023-11-28 17:29:59.452452
C00372,2024-03-09 17:29:59.452452,8,673.7542088006632,2024-04-23 17:29:59.452452
C00373,2023-11-30 17:29:59.452452,8,215.4323650447783,2023-03-02 17:29:59.452452
C00374,2022-12-15 17:29:59.452452,2,106.03687441081351,2020-11-29 17:29:59.452452
C00375,2024-02-20 17:29:59.452452,4,540.9224749844234,2024-06-16 17:29:59.452452
C00376,2023-12-06 17:29:59.452452,2,456.6852238737366,2023-11-25 17:29:59.452452
C00377,2022-12-01 17:29:59.452452,3,882.3874688149921,2024-09-30 17:29:59.452452
C00378,2024-07-17 17:29:59.452452,8,89.06440730913701,2023-04-03 17:29:59.452452
C00379,2022-12-26 17:29:59.452452,2,472.24702295348044,2022-12-13 17:29:59.452452
C00380,2024-02-24 17:29:59.452452,2,122.93545584417038,2023-09-26 17:29:59.452452
C00381,2024-02-29 17:29:59.452452,6,143.9695415648117,2023-01-22 17:29:59.452452
C00382,2023-08-13 17:29:59.452452,10,776.0274375731253,2024-07-29 17:29:59.452452
C00383,2023-01-23 17:29:59.452452,2,69.61903214054507,2022-08-15 17:29:59.452452
C00384,2023-04-01 17:29:59.452452,3,233.38039650575269,2021-10-07 17:29:59.452452
C00385,2023-01-20 17:29:59.452452,1,108.49782963464054,2022-12-02 17:29:59.452452
C00386,2023-09-24 17:29:59.452452,3,394.86993188789245,2023-10-05 17:29:59.452452
C00387,2024-08-27 17:29:59.452452,3,173.7371843085989,2021-11-22 17:29:59.452452
C00388,2024-02-20 17:29:59.452452,7,992.5490790623395,2023-05-31 17:29:59.452452
C00389,2023-06-23 17:29:59.452452,1,174.66644062949155,2023-01-18 17:29:59.452452
C00390,2023-06-15 17:29:59.452452,6,155.43736869127093,2020-11-08 17:29:59.452452
C00391,2021-06-22 17:29:59.452452,7,84.82552001976299,2023-05-09 17:29:59.452452
C00392,2023-11-03 17:29:59.452452,5,105.4800919228932,2024-02-13 17:29:59.452452
C00393,2023-11-24 17:29:59.452452,2,225.56217235787807,2022-03-28 17:29:59.452452
C00394,2023-08-28 17:29:59.452452,4,397.0750725403467,2024-03-15 17:29:59.452452
C00395,2024-05-11 17:29:59.452452,7,286.2907029274984,2021-01-11 17:29:59.452452
C00396,2021-07-18 17:29:59.452452,2,370.13635198785744,2023-10-07 17:29:59.452452
C00397,2022-10-30 17:29:59.452452,3,57.216657331844786,2023-04-29 17:29:59.452452
C00398,2023-10-09 17:29:59.452452,3,315.6226018818251,2024-09-05 17:29:59.452452
C00399,2023-03-27 17:29:59.452452,6,218.57935215757237,2024-01-16 17:29:59.452452
C00400,2022-12-13 17:29:59.452452,3,155.63549063131836,2023-05-03 17:29:59.452452
C00401,2024-08-29 17:29:59.452452,6,115.19127943749278,2023-02-21 17:29:59.452452
C00402,2021-07-03 17:29:59.452452,5,279.8900480976378,2020-11-22 17:29:59.452452
C00403,2023-12-29 17:29:59.452452,2,545.0789226108141,2024-06-02 17:29:59.452452
C00404,2023-05-22 17:29:59.452452,6,636.217945103628,2021-12-07 17:29:59.452452
C00405,2024-07-16 17:29:59.452452,1,93.39241504398149,2020-09-11 17:29:59.452452
C00406,2023-10-04 17:29:59.452452,5,160.66670500288976,2022-02-12 17:29:59.452452
C00407,2024-05-13 17:29:59.452452,4,820.902331989513,2024-04-14 17:29:59.452452
C00408,2024-07-21 17:29:59.452452,5,445.1188979193824,2021-07-30 17:29:59.452452
C00409,2020-10-17 17:29:59.452452,1,610.304367775011,2020-03-29 17:29:59.452452
C00410,2023-12-04 17:29:59.452452,6,129.03701215272426,2024-06-23 17:29:59.452452
C00411,2023-11-15 17:29:59.452452,3,288.8137599664729,2024-08-03 17:29:59.452452
C00412,2022-09-15 17:29:59.452452,2,118.36272441699695,2022-10-11 17:29:59.452452
C00413,2021-03-09 17:29:59.452452,1,553.6021913815202,2024-02-21 17:29:59.452452
C00414,2024-07-13 17:29:59.452452,3,298.56458493298777,2021-03-19 17:29:59.452452
C00415,2022-10-26 17:29:59.452452,2,346.7895111354623,2024-08-17 17:29:59.452452
C00416,2024-04-14 17:29:59.452452,1,761.6744109845503,2023-09-27 17:29:59.452452
C00417,2024-08-01 17:29:59.452452,3,56.22695389187244,2023-09-30 17:29:59.452452
C00418,2024-07-16 17:29:59.452452,6,294.1083383015176,2024-07-28 17:29:59.452452
C00419,2022-12-22 17:29:59.452452,3,126.41841050088883,2024-10-03 17:29:59.452452
C00420,2023-05-16 17:29:59.452452,2,72.19549129412115,2024-07-18 17:29:59.452452
C00421,2022-12-12 17:29:59.452452,1,146.1974839691502,2023-09-07 17:29:59.452452
C00422,2022-10-29 17:29:59.452452,4,120.67981470694603,2022-01-11 17:29:59.452452
C00423,2024-03-13 17:29:59.452452,5,271.46091775240774,2023-04-12 17:29:59.452452
C00424,2024-04-11 17:29:59.452452,7,57.909843810795344,2023-06-04 17:29:59.452452
C00425,2023-10-28 17:29:59.452452,6,193.38423303869504,2024-08-12 17:29:59.452452
C00426,2024-04-08 17:29:59.452452,3,615.9124298780606,2023-05-17 17:29:59.452452
C00427,2024-01-23 17:29:59.452452,4,422.3360342554673,2021-02-02 17:29:59.452452
C00428,2023-09-22 17:29:59.452452,2,58.84068616155672,2020-11-13 17:29:59.452452
C00429,2024-02-12 17:29:59.452452,2,719.5138887943467,2019-12-15 17:29:59.452452
C00430,2023-11-29 17:29:59.452452,7,469.0081468383653,2022-12-23 17:29:59.452452
C00431,2024-04-06 17:29:59.452452,1,759.8942802532082,2021-09-22 17:29:59.452452
C00432,2023-07-21 17:29:59.452452,4,73.23524782698735,2024-07-29 17:29:59.452452
C00433,2023-05-04 17:29:59.452452,8,858.5644218716936,2023-03-21 17:29:59.452452
C00434,2024-08-20 17:29:59.452452,3,874.5758162472866,2020-12-07 17:29:59.452452
C00435,2023-12-26 17:29:59.452452,3,807.4302760385247,2022-12-30 17:29:59.452452
C00436,2023-02-06 17:29:59.452452,2,143.57549009196708,2023-10-15 17:29:59.452452
C00437,2023-12-30 17:29:59.452452,2,749.7109642399612,2021-04-30 17:29:59.452452
C00438,2023-01-06 17:29:59.452452,3,983.0343881378856,2024-02-16 17:29:59.452452
C00439,2023-05-07 17:29:59.452452,7,183.08386286706215,2024-01-07 17:29:59.452452
C00440,2023-10-20 17:29:59.452452,8,160.39054757356928,2022-05-18 17:29:59.452452
C00441,2024-01-07 17:29:59.452452,6,85.00558381491274,2023-05-30 17:29:59.452452
C00442,2021-09-13 17:29:59.452452,4,360.05324423093305,2024-06-27 17:29:59.452452
C00443,2024-05-05 17:29:59.452452,2,143.66249150283707,2020-07-15 17:29:59.452452
C00444,2024-02-12 17:29:59.452452,4,410.0764916286014,2022-01-29 17:29:59.452452
C00445,2023-02-21 17:29:59.452452,1,173.6218618908822,2021-03-31 17:29:59.452452
C00446,2021-03-20 17:29:59.452452,2,84.45435154444905,2023-06-14 17:29:59.452452
C00447,2022-09-26 17:29:59.452452,2,278.52346446719304,2020-12-18 17:29:59.452452
C00448,2022-12-02 17:29:59.452452,5,67.43335397045067,2023-12-18 17:29:59.452452
C00449,2024-04-20 17:29:59.452452,2,328.030237954519,2023-12-27 17:29:59.452452
C00450,2023-10-27 17:29:59.452452,2,848.5406640068011,2021-07-25 17:29:59.452452
C00451,2023-06-05 17:29:59.452452,5,848.1290677771761,2024-02-27 17:29:59.452452
C00452,2024-01-29 17:29:59.452452,4,197.28896933641116,2023-02-16 17:29:59.452452
C00453,2024-01-18 17:29:59.452452,2,691.9638266632991,2024-09-08 17:29:59.452452
C00454,2022-01-22 17:29:59.452452,2,227.47028242115593,2023-03-13 17:29:59.452452
C00455,2024-04-04 17:29:59.452452,8,396.2181540441258,2023-10-01 17:29:59.452452
C00456,2024-03-12 17:29:59.452452,1,82.5071187859638,2023-03-18 17:29:59.452452
C00457,2024-02-01 17:29:59.452452,4,72.48361587446344,2024-07-27 17:29:59.452452
C00458,2024-01-30 17:29:59.452452,2,164.73536324228957,2021-11-14 17:29:59.452452
C00459,2023-10-20 17:29:59.452452,4,582.4223921271494,2023-01-14 17:29:59.452452
C00460,2024-01-14 17:29:59.452452,5,73.04611721796769,2023-10-19 17:29:59.452452
C00461,2024-04-29 17:29:59.452452,7,431.24580576315634,2020-02-21 17:29:59.452452
C00462,2023-03-25 17:29:59.452452,1,313.6809001042201,2022-05-15 17:29:59.452452
C00463,2023-02-27 17:29:59.452452,2,100.89857672632188,2024-05-13 17:29:59.452452
C00464,2023-11-12 17:29:59.452452,10,773.9978366696789,2021-01-17 17:29:59.452452
C00465,2021-07-20 17:29:59.452452,3,908.3112562986717,2021-12-13 17:29:59.452452
C00466,2024-04-04 17:29:59.452452,10,157.9365419692317,2020-11-14 17:29:59.452452
C00467,2024-08-31 17:29:59.452452,5,384.59394929933785,2023-12-20 17:29:59.452452
C00468,2023-06-25 17:29:59.452452,1,142.24305382359813,2022-09-01 17:29:59.452452
C00469,2024-04-29 17:29:59.452452,8,453.82923643460754,2023-09-08 17:29:59.452452
C00470,2022-09-03 17:29:59.452452,3,299.44751296258073,2024-01-23 17:29:59.452452
C00471,2024-07-08 17:29:59.452452,5,197.4439531936011,2021-09-10 17:29:59.452452
C00472,2021-09-12 17:29:59.452452,5,416.69571752853335,2023-01-18 17:29:59.452452
C00473,2023-10-22 17:29:59.452452,6,95.39086172002999,2021-07-02 17:29:59.452452
C00474,2022-12-06 17:29:59.452452,6,363.4748372620275,2024-07-22 17:29:59.452452
C00475,2024-02-18 17:29:59.452452,6,943.9643819511251,2023-10-20 17:29:59.452452
C00476,2021-04-08 17:29:59.452452,5,71.82238256191934,2024-07-26 17:29:59.452452
C00477,2024-07-31 17:29:59.452452,2,172.78226242713217,2020-11-22 17:29:59.452452
C00478,2024-02-20 17:29:59.452452,5,120.01479567759783,2024-08-23 17:29:59.452452
C00479,2020-11-16 17:29:59.452452,2,380.41287975679825,2020-11-09 17:29:59.452452
C00480,2023-12-02 17:29:59.452452,1,868.5840710728008,2023-08-24 17:29:59.452452
C00481,2023-08-09 17:29:59.452452,3,440.59565180319487,2021-05-08 17:29:59.452452
C00482,2023-05-18 17:29:59.452452,1,125.15663918942495,2022-02-15 17:29:59.452452
C00483,2024-04-01 17:29:59.452452,10,545.5440407789367,2024-02-04 17:29:59.452452
C00484,2023-03-17 17:29:59.452452,4,350.88206097750174,2023-01-19 17:29:59.452452
C00485,2024-05-18 17:29:59.452452,10,788.4060304054744,2021-11-13 17:29:59.452452
C00486,2022-06-20 17:29:59.452452,1,938.2946418143835,2023-06-18 17:29:59.452452
C00487,2024-06-25 17:29:59.452452,6,806.4798239566785,2022-12-17 17:29:59.452452
C00488,2023-12-06 17:29:59.452452,1,450.03912414905665,2024-04-21 17:29:59.452452
C00489,2021-11-06 17:29:59.452452,1,934.0394061662554,2022-06-08 17:29:59.452452
C00490,2023-07-30 17:29:59.452452,9,339.6741767612824,2023-10-25 17:29:59.452452
C00491,2024-01-13 17:29:59.452452,2,223.181602795175,2023-01-25 17:29:59.452452
C00492,2023-02-15 17:29:59.452452,1,129.64816853395928,2023-10-13 17:29:59.452452
C00493,2023-10-30 17:29:59.452452,2,568.812458199437,2019-10-21 17:29:59.452452
C00494,2024-05-18 17:29:59.452452,4,141.6386791476507,2023-11-19 17:29:59.452452
C00495,2023-10-08 17:29:59.452452,5,390.4677803818713,2020-12-16 17:29:59.452452
C00496,2024-06-30 17:29:59.452452,1,130.06026447482913,2022-06-02 17:29:59.452452
C00497,2024-07-09 17:29:59.452452,2,949.3211834400684,2023-09-10 17:29:59.452452
C00498,2024-01-16 17:29:59.452452,1,124.52820601669548,2024-06-16 17:29:59.452452
C00499,2021-10-15 17:29:59.452452,2,696.1303406184013,2024-04-21 17:29:59.452452
C00500,2021-12-23 17:29:59.452452,9,229.67645435120738,2022-09-14 17:29:59.452452
C00501,2022-11-12 17:29:59.452452,10,681.2549801698743,2024-04-15 17:29:59.452452
C00502,2024-03-25 17:29:59.452452,7,307.2593451372393,2023-01-28 17:29:59.452452
C00503,2024-08-22 17:29:59.452452,10,355.6716466037142,2022-08-01 17:29:59.452452
C00504,2023-03-17 17:29:59.452452,9,51.21077483722766,2023-04-19 17:29:59.452452
C00505,2023-09-12 17:29:59.452452,7,148.60113816384853,2022-01-25 17:29:59.452452
C00506,2023-12-10 17:29:59.452452,9,144.5242648132023,2020-05-05 17:29:59.452452
C00507,2021-08-11 17:29:59.452452,9,65.80323232557441,2024-05-21 17:29:59.452452
C00508,2023-06-24 17:29:59.452452,1,356.14005798348353,2021-10-04 17:29:59.452452
C00509,2021-08-20 17:29:59.452452,2,57.89228271013251,2023-03-14 17:29:59.452452
C00510,2023-09-14 17:29:59.452452,4,197.3748718356324,2019-10-16 17:29:59.452452
C00511,2023-05-05 17:29:59.452452,5,990.1935875969755,2023-07-31 17:29:59.452452
C00512,2024-03-23 17:29:59.452452,5,112.00349179701499,2021-12-31 17:29:59.452452
C00513,2021-11-24 17:29:59.452452,5,60.267768964888816,2023-04-26 17:29:59.452452
C00514,2023-09-29 17:29:59.452452,5,77.70090811889165,2020-08-25 17:29:59.452452
C00515,2024-03-07 17:29:59.452452,3,531.7077652408684,2023-10-05 17:29:59.452452
C00516,2024-07-17 17:29:59.452452,3,601.1084219851817,2021-03-12 17:29:59.452452
C00517,2023-12-12 17:29:59.452452,8,722.7995559344961,2022-12-15 17:29:59.452452
C00518,2023-01-14 17:29:59.452452,6,801.5229780417558,2022-11-10 17:29:59.452452
C00519,2021-12-12 17:29:59.452452,2,271.9164954234842,2024-07-16 17:29:59.452452
C00520,2024-04-19 17:29:59.452452,9,292.8886770730443,2022-01-18 17:29:59.452452
C00521,2024-01-05 17:29:59.452452,3,333.7384488786205,2023-11-27 17:29:59.452452
C00522,2024-08-18 17:29:59.452452,2,926.2949998834024,2024-04-29 17:29:59.452452
C00523,2022-05-13 17:29:59.452452,2,904.8052144496645,2023-10-31 17:29:59.452452
C00524,2023-03-11 17:29:59.452452,7,377.918784054703,2024-04-15 17:29:59.452452
C00525,2023-05-03 17:29:59.452452,6,446.468173763427,2022-07-12 17:29:59.452452
C00526,2024-07-14 17:29:59.452452,3,107.28557692135394,2023-11-20 17:29:59.452452
C00527,2023-10-08 17:29:59.452452,7,90.50484095904599,2023-01-04 17:29:59.452452
C00528,2024-03-11 17:29:59.452452,8,171.68412853150403,2024-02-24 17:29:59.452452
C00529,2024-03-02 17:29:59.452452,6,157.78822731794716,2024-03-22 17:29:59.452452
C00530,2023-01-23 17:29:59.452452,10,238.96136919864287,2024-06-13 17:29:59.452452
C00531,2023-05-16 17:29:59.452452,6,950.3645075697239,2022-06-04 17:29:59.452452
C00532,2022-05-24 17:29:59.452452,4,800.8224648596015,2024-03-13 17:29:59.452452
C00533,2022-06-21 17:29:59.452452,2,295.10277034652785,2024-06-20 17:29:59.452452
C00534,2024-09-07 17:29:59.452452,3,164.9054769292041,2022-11-27 17:29:59.452452
C00535,2023-03-21 17:29:59.452452,3,444.80306264322286,2023-11-08 17:29:59.452452
C00536,2022-01-27 17:29:59.452452,10,172.73344893240258,2024-04-13 17:29:59.452452
C00537,2023-05-22 17:29:59.452452,2,89.15060264411883,2022-12-02 17:29:59.452452
C00538,2024-05-21 17:29:59.452452,1,55.54064485580204,2024-06-30 17:29:59.452452
C00539,2024-01-25 17:29:59.452452,1,819.2374926749487,2024-09-19 17:29:59.452452
C00540,2024-06-25 17:29:59.452452,3,900.716534167647,2024-09-19 17:29:59.452452
C00541,2022-02-04 17:29:59.452452,1,275.13570676445596,2021-11-19 17:29:59.452452
C00542,2023-01-02 17:29:59.452452,8,109.38393982176026,2023-10-30 17:29:59.452452
C00543,2023-11-20 17:29:59.452452,10,181.06032251702575,2023-08-25 17:29:59.452452
C00544,2023-03-02 17:29:59.452452,8,956.8238937575214,2024-09-02 17:29:59.452452
C00545,2023-06-28 17:29:59.452452,6,699.7558332711678,2023-06-25 17:29:59.452452
C00546,2024-08-27 17:29:59.452452,10,947.977673817036,2023-02-26 17:29:59.452452
C00547,2024-08-20 17:29:59.452452,2,663.0185577955647,2024-05-10 17:29:59.452452
C00548,2023-03-28 17:29:59.452452,6,902.2116504697483,2023-08-15 17:29:59.452452
C00549,2023-11-24 17:29:59.452452,1,232.00510446952586,2024-07-12 17:29:59.452452
C00550,2023-02-05 17:29:59.452452,9,271.46225144969543,2023-04-20 17:29:59.452452
C00551,2024-03-14 17:29:59.452452,1,56.57814660017984,2021-06-14 17:29:59.452452
C00552,2023-01-31 17:29:59.452452,5,854.9796576161815,2023-03-13 17:29:59.452452
C00553,2024-01-17 17:29:59.452452,6,147.0557803928973,2024-02-28 17:29:59.452452
